time_s,q1_rad,q2_rad,q3_cm,dq1_rad_s,dq2_rad_s,dq3_cm_s,ddq1_rad_s2,ddq2_rad_s2,ddq3_cm_s2
0.75,2.2110382891104,-1.40498907760578,-1,-0.0766001756140323,-0.0453744407183647,0,-0.102133567485376,-0.0604992542911529,0
0.76,2.21026718067589,-1.40544584697568,-1,-0.0776215112888861,-0.0459794332612762,0,-0.102133567485376,-0.0604992542911529,0
0.77,2.20948585888462,-1.40590866627101,-1,-0.0786428469637398,-0.0465844258041877,0,-0.102133567485376,-0.0604992542911529,0
0.78,2.20869432373661,-1.40637753549177,-1,-0.0796641826385936,-0.0471894183470993,0,-0.102133567485376,-0.0604992542911529,0
0.79,2.20789257523185,-1.40685245463795,-1,-0.0806855183134474,-0.0477944108900108,0,-0.102133567485376,-0.0604992542911529,0
0.8,2.20708061337034,-1.40733342370957,-1,-0.0817068539883011,-0.0483994034329223,0,-0.102133567485376,-0.0604992542911529,0
0.81,2.20625843815209,-1.40782044270661,-1,-0.0827281896631549,-0.0490043959758338,0,-0.102133567485376,-0.0604992542911529,0
0.82,2.20542604957708,-1.40831351162908,-1,-0.0837495253380087,-0.0496093885187454,0,-0.102133567485376,-0.0604992542911529,0
0.83,2.20458344764533,-1.40881263047698,-1,-0.0847708610128624,-0.0502143810616569,0,-0.102133567485376,-0.0604992542911529,0
0.84,2.20373063235682,-1.40931779925032,-1,-0.0857921966877162,-0.0508193736045684,0,-0.102133567485376,-0.0604992542911529,0
0.85,2.20286760371157,-1.40982901794908,-1,-0.0868135323625699,-0.05142436614748,0,-0.102133567485376,-0.0604992542911529,0
0.86,2.20199436170957,-1.41034628657327,-1,-0.0878348680374237,-0.0520293586903915,0,-0.102133567485376,-0.0604992542911529,0
0.87,2.20111090635082,-1.41086960512288,-1,-0.0888562037122775,-0.052634351233303,0,-0.102133567485376,-0.0604992542911529,0
0.88,2.20021723763533,-1.41139897359793,-1,-0.0898775393871312,-0.0532393437762145,0,-0.102133567485376,-0.0604992542911529,0
0.89,2.19931335556308,-1.41193439199841,-1,-0.090898875061985,-0.0538443363191261,0,-0.102133567485376,-0.0604992542911529,0
0.9,2.19839926013409,-1.41247586032431,-1,-0.0919202107368388,-0.0544493288620376,0,-0.102133567485376,-0.0604992542911529,0
0.91,2.19747495134834,-1.41302337857565,-1,-0.0929415464116925,-0.0550543214049491,0,-0.102133567485376,-0.0604992542911529,0
0.92,2.19654042920585,-1.41357694675241,-1,-0.0939628820865463,-0.0556593139478607,0,-0.102133567485376,-0.0604992542911529,0
0.93,2.19559569370661,-1.41413656485461,-1,-0.0949842177614001,-0.0562643064907722,0,-0.102133567485376,-0.0604992542911529,0
0.94,2.19464074485062,-1.41470223288223,-1,-0.0960055534362538,-0.0568692990336837,0,-0.102133567485376,-0.0604992542911529,0
0.95,2.19367558263789,-1.41527395083528,-1,-0.0970268891111076,-0.0574742915765952,0,-0.102133567485376,-0.0604992542911529,0
0.96,2.1927002070684,-1.41585171871376,-1,-0.0980482247859613,-0.0580792841195068,0,-0.102133567485376,-0.0604992542911529,0
0.97,2.19171461814217,-1.41643553651767,-1,-0.0990695604608151,-0.0586842766624183,0,-0.102133567485376,-0.0604992542911529,0
0.98,2.19071881585919,-1.41702540424701,-1,-0.100090896135669,-0.0592892692053298,0,-0.102133567485376,-0.0604992542911529,0
0.99,2.18971280021945,-1.41762132190178,-1,-0.101112231810523,-0.0598942617482414,0,-0.102133567485376,-0.0604992542911529,0
1,2.18869657122297,-1.41822328948197,-1,-0.102133567485376,-0.0604992542911529,0,-0.102133567485376,-0.0604992542911529,0
1.01,2.18767012886975,-1.4188313069876,-1,-0.10315490316023,-0.0611042468340644,0,-0.102133567485376,-0.0604992542911529,0
1.02,2.18663347315977,-1.41944537441865,-1,-0.104176238835084,-0.0617092393769759,0,-0.102133567485376,-0.0604992542911529,0
